word,rarity,avg_sub_len,count_ge3,count_ge4,count_ge5,easy_valid_count,medium_valid_count,hard_valid_count
pickax,4,3.4375,16,6,1,4,11,5
picots,4,3.69841,63,35,9,18,47,32
piddle,4,3.61538,26,12,4,11,21,11
piddly,4,3.3,10,3,0,3,7,3
pidgin,4,3.36842,19,6,1,4,11,6
pieing,4,3.5,22,8,3,6,11,8
piffle,4,3.58333,24,13,1,7,13,12
pigged,4,3.11765,17,2,0,6,13,2
piggin,4,3.41667,12,4,1,2,8,4
pignus,4,3.65385,52,28,6,11,39,26
pignut,4,3.40541,37,12,3,11,28,12
pigpen,4,3.34783,23,7,1,7,14,7
pigsty,4,3.45455,33,13,2,7,22,13
pikers,4,3.87324,71,47,15,10,40,46
piking,4,3.41176,17,6,1,5,11,5
pilaff,4,3.52381,21,10,1,4,11,10
pilafs,4,3.68852,61,35,7,10,39,35
pilaus,4,3.69444,72,41,9,10,41,40
pileup,4,3.5,24,11,1,5,15,11
pileus,4,3.79661,59,35,12,13,34,35
pilfer,4,3.72917,48,27,8,12,28,25
pilled,4,3.55172,29,14,2,11,25,14
pilose,4,3.80519,77,49,13,15,49,48
pilous,4,3.69231,52,29,7,10,38,29
pilpul,4,3.64286,14,7,2,4,9,7
pimped,4,3.47619,21,9,1,5,19,9
pimply,4,3.8,20,12,4,1,11,12
pincer,4,3.81818,44,27,9,14,25,25
pineal,4,3.84211,95,62,18,22,57,59
pinery,4,3.66667,48,26,6,8,22,26
pinged,4,3.54167,48,20,6,11,27,20
pinier,4,3.74074,27,15,5,7,13,15
pinion,4,3.46154,13,4,2,4,7,4
pinite,4,3.57143,28,14,2,11,18,14
pinked,4,3.63462,52,27,6,13,29,26
pinker,4,3.76786,56,34,9,10,26,34
pinkos,4,3.64912,57,30,7,11,35,30
pinole,4,3.67213,61,34,7,17,40,32
pintle,4,3.62963,54,29,5,19,39,28
pintos,4,3.64384,73,40,7,22,58,36
pinups,4,3.5,26,11,2,5,24,11
pinyin,4,3.5,8,3,1,2,5,3
pinyon,4,3.38095,21,6,2,4,11,6
pipage,4,3.40909,22,9,0,6,13,8
pipers,4,3.8125,48,30,9,8,32,30
pipits,4,3.57895,19,9,2,5,14,9
pipkin,4,3.3,10,3,0,3,7,3
pipped,4,3.4,10,3,1,4,10,3
piques,4,3.61905,21,10,3,4,14,10
piquet,4,3.78261,23,13,5,9,14,12
pirogi,4,3.3,20,6,0,5,12,6
pistil,4,3.63333,30,16,3,12,25,15
pitchy,4,3.58065,31,14,4,9,20,13
pithos,4,3.6125,80,45,4,23,57,41
pitied,4,3.58333,24,12,2,12,17,12
pities,4,3.7027,37,22,4,15,27,20
pitons,4,3.64384,73,40,7,22,58,36
pituri,4,3.4,20,7,1,5,11,7
pivots,4,3.57143,42,20,4,11,33,18
pizazz,4,3.66667,6,3,1,1,4,3
placet,4,3.85542,83,53,18,21,51,51
plagal,4,3.73077,26,15,4,3,14,15
plaice,4,3.78462,65,41,10,17,38,40
plaids,4,3.7093,86,51,10,16,57,49
plaint,4,3.66667,78,41,11,22,54,38
plaits,4,3.7757,107,65,18,23,71,62
planed,4,3.77778,81,49,14,20,54,45
planer,4,3.80247,81,49,16,24,55,45
plashy,4,3.67647,68,36,10,12,41,35
platen,4,3.86408,103,67,22,24,65,65
plater,4,3.92727,110,72,30,33,71,67
platys,4,3.76,75,42,15,16,52,38
plazas,4,3.59375,32,15,4,2,22,15
pleach,4,3.86667,60,40,12,12,39,37
pleats,4,4.03546,141,103,43,33,93,97
plebes,4,3.88235,34,23,7,6,22,21
pleura,4,3.72152,79,46,11,16,42,44
plexor,4,3.48485,33,14,2,8,20,13
pliant,4,3.66667,78,41,11,22,54,38
plinth,4,3.36,25,9,0,12,22,9
plover,4,3.62162,37,19,4,14,24,16
plower,4,3.59574,47,21,7,14,31,18
plucks,4,3.91304,23,16,5,6,13,16
plucky,4,3.57895,19,9,2,5,12,9
plumbs,4,3.75,28,16,5,6,23,16
plumed,4,3.65854,41,21,6,5,22,21
plummy,4,3.71429,14,7,3,2,8,7
plumps,4,3.88,25,16,6,4,20,16
plunks,4,3.83333,24,15,5,4,13,15
pluses,4,3.71429,35,20,5,8,17,19
plushy,4,3.51852,27,10,4,6,14,10
pneuma,4,3.46939,49,22,1,8,29,20
poachy,4,3.54167,48,21,5,5,29,21
pocked,4,3.5625,32,15,3,6,20,14
podded,4,3.47059,17,7,1,1,11,7
podite,4,3.4902,51,22,3,17,36,22
podunk,4,3.44444,27,11,1,5,16,10
pogrom,4,3.78571,28,19,3,3,17,17
poises,4,3.75,44,26,7,3,25,26
pokers,4,3.78689,61,37,11,9,38,37
pokeys,4,3.71154,52,28,9,8,23,28
pokier,4,3.58182,55,27,5,9,30,27
pokily,4,3.44737,38,17,0,2,17,17
polack,4,3.65455,55,31,5,9,30,31
polder,4,3.69231,65,35,10,16,40,33
poleax,4,3.46512,43,20,0,5,31,20
poling,4,3.55814,43,19,5,8,28,18
polios,4,3.91489,47,33,10,8,34,33
polkas,4,3.61765,68,35,7,6,38,34
poller,4,3.55172,29,14,2,10,20,13
pollux,4,3.23077,13,3,0,2,8,3
pomace,4,3.54348,46,22,3,13,36,20
pomade,4,3.4,55,21,1,8,40,20
pomelo,4,3.54839,31,16,1,5,19,16
pommel,4,3.48148,27,11,2,4,16,11
pompom,4,3.5,10,5,0,2,8,5
pompon,4,3.57143,14,8,0,2,10,8
pongee,4,3.5,30,13,2,8,19,11
pontes,4,3.83333,90,59,16,35,64,51
pontic,4,3.65217,46,23,7,17,33,21
pontus,4,3.75641,78,48,11,19,54,45
poohed,4,3.54839,31,13,4,4,18,12
popery,4,3.46154,39,18,0,9,20,18
popgun,4,3.4,20,8,0,3,11,7
popish,4,3.48649,37,16,2,6,26,16
poplin,4,3.40909,22,8,1,6,16,8
poppas,4,3.4375,16,6,1,2,12,6
poppet,4,3.5,16,7,1,7,10,7
popple,4,3.42857,14,6,0,4,9,6
poring,4,3.6,50,25,5,12,30,25
porism,4,3.52174,46,20,4,6,33,20
porker,4,3.72414,29,15,6,6,17,15
portly,4,3.46154,39,17,1,9,22,17
posers,4,3.89091,55,36,13,10,36,35
poseur,4,3.77778,81,49,14,19,57,47
posher,4,3.775,80,48,14,17,51,47
posies,4,3.75,44,26,7,3,25,26
posses,4,3.76923,26,16,4,1,12,16
posset,4,3.95312,64,46,15,19,43,43
potboy,4,3.42857,21,8,1,6,13,8
poteen,4,3.55,40,20,2,17,27,18
potful,4,3.5,42,17,4,7,22,17
pother,4,3.73438,64,34,13,19,36,32
potman,4,3.47458,59,24,4,11,44,24
potpie,4,3.48276,29,12,2,12,19,12
pottle,4,3.62162,37,21,2,10,21,21
pouted,4,3.46809,47,19,3,11,31,19
pouter,4,3.68657,67,36,10,20,43,36
powwow,4,3,4,0,0,1,4,0
prajna,4,3.51852,27,12,2,6,19,12
prance,4,3.78082,73,44,13,23,49,41
prated,4,3.84211,95,59,21,31,64,54
prater,4,3.7377,61,35,10,23,44,33
prates,4,3.99342,152,110,41,39,102,102
precut,4,3.69048,42,22,7,9,28,22
preens,4,3.96078,51,35,14,8,24,34
prefab,4,3.4,40,16,0,13,34,16
premed,4,3.58065,31,17,1,8,19,16
premix,4,3.62857,35,18,4,6,25,18
prepay,4,3.62745,51,25,7,15,35,23
preppy,4,3.53333,15,7,1,3,9,7
pretax,4,3.66667,63,32,10,23,46,30
prevue,4,3.6087,23,11,3,7,19,10
prewar,4,3.55263,38,17,4,14,30,17
prided,4,3.6875,32,17,5,13,24,16
priers,4,3.82222,45,28,9,7,27,28
primly,4,3.67857,28,15,4,2,14,15
primps,4,3.53846,26,11,3,4,21,11
priors,4,3.62963,27,14,3,6,16,14
prisms,4,3.54839,31,15,2,6,22,14
prissy,4,3.54167,24,11,2,5,13,11
privet,4,3.73913,46,27,7,12,27,27
procne,4,3.65385,52,27,7,20,37,25
proleg,4,3.65455,55,29,7,11,31,28
prolix,4,3.43478,23,8,2,5,12,8
prolog,4,3.76667,30,21,2,6,15,20
prongs,4,3.64516,31,16,4,6,17,15
proser,4,3.80851,47,29,9,7,29,29
prover,4,3.72727,22,11,5,8,15,10
prowls,4,3.69697,33,19,4,4,20,19
prudes,4,3.73438,64,36,11,13,40,33
pruned,4,3.82143,56,34,12,12,28,33
pruner,4,3.81481,27,16,6,5,16,16
prunes,4,3.77778,63,37,12,15,42,35
pryers,4,3.72727,33,17,7,6,16,17
pshaws,4,3.68182,44,24,6,8,29,23
psychs,4,3.4,5,1,1,2,3,1
ptisan,4,3.79439,107,68,17,25,76,65
ptosis,4,3.66667,51,29,5,16,42,27
pucker,4,3.56667,30,16,1,5,18,16
puffer,4,3.4,15,6,0,4,11,6
puffin,4,3.33333,9,3,0,2,6,3
puisne,4,3.64583,48,25,6,12,35,25
puling,4,3.48485,33,12,4,6,22,12
puller,4,3.6129,31,17,2,5,14,17
pullet,4,3.57143,28,14,2,5,12,13
pullup,4,3.55556,9,5,0,1,4,5
pulped,4,3.62963,27,14,3,3,13,14
pulque,4,3.5,10,5,0,0,1,5
pumice,4,3.31579,19,6,0,7,12,6
pummel,4,3.5,24,11,1,1,11,11
pumper,4,3.48,25,11,1,5,19,11
punier,4,3.81633,49,30,10,10,26,30
punily,4,3.57692,26,12,3,3,15,12
punkah,4,3.43902,41,17,1,3,16,17
punker,4,3.65714,35,20,3,7,20,20
punkie,4,3.55882,34,18,1,8,16,18
punned,4,3.63636,22,10,4,5,14,10
punner,4,3.63636,22,11,3,5,14,11
punnet,4,3.33333,18,5,1,7,14,5
punted,4,3.48649,37,16,2,13,28,16
pupate,4,3.51282,39,16,4,8,22,16
pupped,4,3.375,8,2,1,1,7,2
puppis,4,3.2,10,2,0,1,10,2
purana,4,3.58537,41,20,4,5,20,20
purdah,4,3.35556,45,15,1,5,19,14
pureed,4,3.82222,45,27,10,10,25,26
purees,4,3.83636,55,33,13,12,40,31
purger,4,3.62069,29,13,5,4,16,13
purine,4,3.81633,49,30,10,10,26,30
purism,4,3.5102,49,20,5,6,35,20
purist,4,3.71429,63,32,13,15,42,32
purled,4,3.80357,56,33,12,10,24,33
purlin,4,3.41667,24,8,2,5,14,8
purred,4,3.81818,33,19,8,6,16,19
purree,4,3.7,20,10,4,4,15,10
pursed,4,3.73438,64,36,11,13,40,33
purser,4,3.7561,41,23,8,9,28,21
purvey,4,3.36842,19,7,0,7,15,6
pushtu,4,3.375,24,9,0,6,15,9
pushup,4,3.33333,12,3,1,2,8,3
pusses,4,3.55556,18,9,1,4,11,9
putout,4,3.35294,17,6,0,4,12,6
putsch,4,3.52941,34,18,0,11,20,17
putted,4,3.26667,15,4,0,4,12,4
puttee,4,3.5,14,6,1,3,9,6
pyemia,4,3.16667,30,5,0,8,24,5
pyknic,4,3.65217,23,12,3,6,16,11
pylori,4,3.48649,37,16,2,6,17,16
pyosis,4,3.40741,27,11,0,2,14,11
pyrene,4,3.63415,41,22,4,6,18,22
pyrite,4,3.71429,56,33,7,15,36,32
pyrone,4,3.54237,59,27,5,14,30,26
pyrope,4,3.46154,39,18,0,9,20,18
pythia,4,3.42222,45,16,3,11,29,16
pyuria,4,3.375,40,14,1,9,22,14
qintar,4,3.58696,46,23,4,12,33,22
quacks,4,3.5,20,9,1,2,11,9
quaffs,4,3.66667,6,3,1,0,3,3
quagga,4,3.6,10,6,0,0,6,6
quaggy,4,3.3,10,3,0,2,5,3
quahog,4,3.36364,22,8,0,3,10,8
quails,4,3.57143,28,13,3,3,18,13
quaked,4,3.41176,17,5,2,2,9,5
quanta,4,3.62069,29,15,3,3,16,15
quarto,4,3.45455,44,17,3,6,28,17
quarts,4,3.64,50,27,5,6,27,26
quasar,4,3.72414,29,16,5,0,14,16
quatre,4,3.45455,44,16,4,10,28,15
quaver,4,3.46154,26,10,2,5,15,10
queasy,4,3.41667,24,8,2,7,13,7
queers,4,3.60714,28,14,3,5,20,13
quells,4,3.5,16,7,1,4,7,7
quiche,4,3.30769,13,3,1,1,8,3
quiets,4,3.71875,32,17,6,14,24,15
quills,4,3.58333,12,6,1,1,9,6
quinol,4,3.52632,19,8,2,3,13,8
quinsy,4,3.4,15,5,1,2,8,5
quinte,4,3.83871,31,20,6,10,19,19
quints,4,3.75,36,20,7,11,25,20
quinze,4,3.83333,12,10,0,0,4,10
quires,4,3.5,32,15,1,7,22,14
quirts,4,3.58065,31,13,5,6,22,13
quoins,4,3.5,24,10,2,4,18,10
quoits,4,3.55172,29,13,3,5,23,13
quoter,4,3.61765,34,15,6,9,25,15
quotha,4,3.36667,30,9,2,7,20,9
qwerty,4,3.23529,17,4,0,3,13,4
rabbet,4,3.625,56,27,8,18,43,25
rabbin,4,3.68182,44,24,6,10,32,24
raceme,4,3.57778,45,22,4,17,35,19
rachis,4,3.68333,60,32,9,16,43,31
racier,4,3.85366,41,24,11,14,28,22
racily,4,3.72,50,29,7,11,33,29
racoon,4,3.7619,42,23,9,8,26,23
raddle,4,3.73077,52,29,9,16,36,24
radian,4,3.86364,66,44,13,12,41,44
radome,4,3.625,88,46,9,22,65,42
raffia,4,3.58824,17,10,0,3,12,10
rafted,4,3.78824,85,51,16,26,62,46
rafter,4,3.59184,49,25,4,17,39,23
ragbag,4,3.51852,27,14,0,4,20,14
raglan,4,3.73333,45,26,7,2,25,26
ragman,4,3.65957,47,26,5,5,33,26
ragout,4,3.57692,78,37,8,11,41,37
ragtag,4,3.46154,26,12,0,3,17,12
railer,4,3.60417,48,26,3,11,30,25
rajahs,4,3.71429,28,14,6,3,19,14
rajput,4,3.40426,47,18,1,9,23,17
rakish,4,3.76056,71,42,12,11,33,40
ramada,4,3.625,24,13,2,7,18,13
ramify,4,3.58,50,26,3,15,38,25
ramiro,4,3.575,40,19,4,7,33,19
ramjet,4,3.6129,62,29,9,20,46,26
rammer,4,3.51852,27,11,3,9,19,11
ramose,4,3.70297,101,59,12,18,72,56
ramrod,4,3.48571,35,15,2,7,29,14
ramtil,4,3.6747,83,45,11,16,57,45
rancor,4,3.58333,36,18,3,8,25,18
randal,4,3.60526,38,20,3,5,26,19
randan,4,3.58621,29,16,1,5,20,16
ranees,4,3.82857,70,43,15,14,42,41
ranker,4,3.63415,41,21,5,11,23,20
rankle,4,3.67606,71,40,8,17,45,37
rankly,4,3.56522,46,23,3,6,24,23
ranted,4,3.83019,106,67,21,32,68,62
ranter,4,3.64407,59,32,6,19,41,30
rapier,4,3.68085,47,26,6,14,31,26
rapine,4,3.7093,86,51,10,23,50,49
rappel,4,3.78846,52,31,10,15,35,29
raptly,4,3.65,60,30,9,16,38,27
rarefy,4,3.675,40,20,7,11,30,19
raring,4,3.57895,38,20,2,8,24,20
rasher,4,3.76786,56,32,11,13,41,30
rashly,4,3.48837,43,19,2,8,31,19
rasped,4,3.84,100,63,21,20,70,62
rasper,4,3.88571,70,45,17,13,49,45
raster,4,3.84416,77,50,15,24,51,46
raters,4,3.84416,77,50,15,24,51,46
ratite,4,3.82857,70,41,17,15,45,40
ratoon,4,3.65455,55,28,8,12,35,28
rattan,4,3.69444,36,20,5,4,22,20
ratted,4,3.81034,58,34,13,19,39,30
ratter,4,3.68571,35,18,6,13,27,17
rattly,4,3.44828,29,11,2,5,20,11
ravage,4,3.62791,43,23,4,11,30,21
ravels,4,3.90244,82,53,21,16,55,51
ravish,4,3.54545,44,21,3,9,29,20
rawest,4,3.912,125,83,31,35,74,77
razing,4,3.59574,47,25,3,9,29,25
razzed,4,3.53333,30,13,3,7,17,12
razzes,4,3.46429,28,12,1,5,19,12
razzia,4,3.66667,12,7,1,1,5,7
realer,4,3.48148,27,11,2,8,21,10
reales,4,3.83333,78,49,16,17,53,47
reamed,4,3.72131,61,35,9,18,39,33
reamer,4,3.44444,27,10,2,9,19,10
rearms,4,3.7377,61,34,11,15,44,33
reaver,4,3.7,30,16,5,9,19,15
rebato,4,3.52326,86,39,6,22,70,37
rebids,4,3.82895,76,49,14,16,46,48
rebind,4,3.78873,71,46,10,13,38,46
reboil,4,3.63492,63,32,8,9,37,31
rebook,4,3.5625,32,16,2,5,21,15
rebuff,4,3.35294,17,6,0,1,11,6
rebury,4,3.71429,28,15,5,3,18,15
rebuts,4,3.84615,78,50,16,14,49,47
recant,4,3.83696,92,58,19,29,64,54
recaps,4,3.98165,109,76,31,29,80,72
recept,4,3.85294,34,21,8,7,22,21
recode,4,3.76471,51,28,11,8,34,27
recoin,4,3.78333,60,36,11,17,36,34
recomb,4,3.53488,43,19,4,8,32,17
recook,4,3.7,30,16,5,5,20,15
recopy,4,3.57143,56,26,6,14,32,26
rectos,4,3.83562,73,45,16,12,43,41
rectus,4,3.94444,72,48,20,12,41,46
recurs,4,3.82051,39,24,8,7,22,23
recuse,4,3.79167,48,29,9,8,29,28
redact,4,3.95455,88,57,27,30,60,50
redbud,4,3.64706,34,18,4,6,19,18
redcap,4,3.88312,77,49,19,25,55,45
redden,4,3.75862,29,19,3,7,17,18
redder,4,3.6875,16,9,2,3,10,9
redfin,4,3.74194,62,37,9,13,40,34
redial,4,3.82243,107,69,19,26,68,64
redoes,4,3.75,60,35,10,10,36,34
redraw,4,3.59091,44,21,5,15,31,20
redrew,4,3.69231,26,14,4,6,16,13
redtop,4,3.80282,71,41,16,16,43,41
redyed,4,3.75,36,22,5,5,21,22
redyes,4,3.7193,57,34,7,9,32,33
reecho,4,3.60526,38,17,6,7,25,16
reedit,4,3.76923,52,33,7,18,33,32
reefed,4,3.69565,23,13,3,8,16,12
reefer,4,3.84615,13,7,4,3,9,6
reeked,4,3.5,20,9,1,4,10,9
reeker,4,3.36364,11,3,1,0,6,3
reeled,4,3.56,25,12,2,7,14,12
reeler,4,3.5,12,4,2,1,7,4
reeved,4,3.55,20,10,1,6,13,9
reface,4,3.59459,37,19,3,14,30,15
reffed,4,3.63636,22,12,2,8,16,11
refile,4,3.71739,46,26,7,9,28,22
refilm,4,3.72727,55,33,7,8,33,30
refire,4,3.85714,28,16,8,4,15,14
refits,4,3.87654,81,55,16,19,50,51
reflow,4,3.6,50,24,6,13,30,22
refold,4,3.56667,60,29,5,16,38,27
regale,4,3.84127,63,36,17,14,41,34
regild,4,3.66071,56,28,9,13,33,27
regive,4,3.58065,31,14,4,4,18,12
reglet,4,3.69231,39,20,7,5,19,20
regnal,4,3.86207,87,54,21,21,57,49
regrew,4,3.25,16,4,0,2,11,3
regrow,4,3.54839,31,13,4,8,20,13
rehabs,4,3.80682,88,52,19,17,64,49
rehang,4,3.64407,59,31,7,15,35,28
rehash,4,3.65385,52,27,7,12,42,25
rehear,4,3.45455,22,9,1,8,16,7
reheat,4,3.78788,66,38,14,24,45,30
rehire,4,3.44444,18,7,1,3,10,6
rehung,4,3.44444,36,15,1,9,21,14
reined,4,3.81818,55,36,9,9,31,35
reknit,4,3.84127,63,43,10,12,34,43
relaid,4,3.82243,107,69,19,26,68,64
relent,4,3.775,40,25,6,8,20,25
relict,4,3.86207,58,37,13,10,32,37
reline,4,3.65789,38,21,4,4,24,20
relink,4,3.66,50,28,5,7,30,26
reluct,4,3.77083,48,26,11,8,29,26
relume,4,3.52632,38,15,5,3,20,15
remaps,4,3.81553,103,63,21,21,76,62
remelt,4,3.7907,43,26,8,8,24,24
remise,4,3.77049,61,38,9,8,33,37
remiss,4,3.75472,53,32,8,8,32,31
remits,4,3.93684,95,66,23,26,65,60
remold,4,3.625,64,33,7,15,43,29
remora,4,3.56522,46,22,4,11,34,21
renege,4,3.72222,18,9,4,4,10,8
rennet,4,3.96154,26,18,7,6,12,18
rennin,4,3.8,10,6,2,3,5,6
renvoi,4,3.7551,49,30,7,10,24,29
repack,4,3.74576,59,35,9,21,42,32
repand,4,3.72619,84,49,12,24,53,47
repass,4,3.89474,76,50,18,14,51,48
repast,4,3.99342,152,110,41,39,102,102
repave,4,3.60976,41,21,4,13,29,20
repays,4,3.85965,114,71,27,25,70,68
repels,4,3.94231,52,35,14,9,34,33
repine,4,3.86667,45,28,11,8,21,28
repugn,4,3.55,40,18,4,8,24,18
repute,4,3.71053,38,20,7,9,26,20
reseal,4,3.83333,78,49,16,17,53,47
reseat,4,3.95918,98,67,27,26,63,63
resect,4,4.02083,48,34,15,6,27,33
reseda,4,3.78873,71,43,13,17,48,42
reseed,4,3.82143,28,17,6,5,17,17
resend,4,3.875,56,39,10,13,33,35
resets,4,4.075,40,29,14,7,23,28
resewn,4,3.88462,52,35,11,6,26,32
resews,4,3.76667,30,17,6,3,17,16
reship,4,3.76812,69,40,13,13,43,40
resile,4,3.69643,56,33,6,9,35,32
resiny,4,3.63265,49,25,6,6,26,25
resole,4,3.81356,59,37,11,12,34,34
resown,4,3.81707,82,50,17,23,51,48
resows,4,3.77273,44,25,9,8,28,25
rester,4,4,35,24,11,5,19,23
retell,4,3.54167,24,12,1,4,14,11
retene,4,3.875,24,16,5,6,12,16
retest,4,4.09091,44,33,15,6,19,31
retied,4,3.76923,52,33,7,18,33,32
reties,4,3.92754,69,47,17,17,43,45
retold,4,3.61905,63,31,8,16,38,28
retook,4,3.58065,31,17,1,5,19,16
retool,4,3.66667,42,23,5,9,23,22
retrad,4,3.78571,56,32,12,20,36,28
retral,4,3.65385,52,26,8,20,38,22
retrod,4,3.63889,36,17,6,7,23,16
retros,4,3.84444,45,28,10,7,25,25
retted,4,3.69565,23,14,2,5,11,14
retune,4,3.85106,47,29,11,10,26,28
retuse,4,3.9375,64,41,19,9,36,39
retype,4,3.73913,46,27,7,12,27,26
reuses,4,3.73684,38,21,7,8,26,20
revers,4,3.85714,28,17,7,6,18,16
revery,4,3.69565,23,12,4,6,15,9
revest,4,4.07692,52,38,18,11,32,36
revile,4,3.81633,49,30,10,8,28,28
revues,4,3.775,40,23,8,10,29,21
revved,4,3.55,20,10,1,6,13,9
rewarm,4,3.47368,38,15,3,12,25,15
rewash,4,3.78652,89,50,20,21,58,48
reweds,4,3.92453,53,35,14,8,30,34
rewire,4,3.57143,21,10,2,2,13,9
reword,4,3.57895,38,17,5,9,25,15
rewove,4,3.45161,31,13,1,9,21,10
rewrap,4,3.55263,38,17,4,14,30,17
rezone,4,3.31818,22,7,0,6,14,7
rhesus,4,3.64444,45,24,5,9,30,23
rhetor,4,3.625,32,14,6,8,20,13
rheumy,4,3.37037,27,8,2,2,17,8
rhinal,4,3.64583,48,27,4,9,31,26
rhodic,4,3.51282,39,15,5,5,26,15
rhombi,4,3.34375,32,8,3,6,25,8
rhymed,4,3.36,25,8,1,4,15,8
rhymer,4,3.5,14,4,3,2,10,4
rhyton,4,3.51282,39,17,3,14,27,16
ribald,4,3.76389,72,44,11,15,47,44
riband,4,3.83529,85,54,17,22,58,54
ribber,4,3.68421,19,10,3,0,9,10
ribose,4,3.74026,77,44,13,10,50,44
ricers,4,3.77143,35,21,6,7,21,21
ricing,4,3.71429,14,8,2,1,8,8
ricked,4,3.7907,43,26,8,12,30,26
rickey,4,3.71875,32,18,5,6,20,18
ricrac,4,3.44444,9,3,1,3,8,3
rictal,4,3.56897,58,27,6,16,39,27
rictus,4,3.61702,47,23,6,7,30,23
ridded,4,3.64706,17,9,2,7,12,8
rident,4,3.8875,80,55,16,24,49,54
ridged,4,3.67647,34,17,6,10,20,16
rifely,4,3.78261,46,25,11,7,28,23
rifest,4,3.87654,81,55,16,19,50,51
riffed,4,3.6129,31,16,3,9,21,15
riffle,4,3.73529,34,20,5,5,19,18
rifled,4,3.77419,62,36,12,19,40,33
rifler,4,3.83333,36,21,9,5,18,19
rifted,4,3.7377,61,36,9,21,41,34
rigger,4,3.375,16,5,1,2,8,5
righto,4,3.54348,46,22,3,7,27,21
rigors,4,3.47826,23,9,2,3,12,9
riling,4,3.46154,13,6,0,2,10,5
rillet,4,3.70732,41,24,5,10,25,23
riming,4,3.35294,17,6,0,3,13,6
rimose,4,3.7625,80,48,13,11,44,46
rimple,4,3.73214,56,33,8,9,36,33
rinser,4,3.78788,33,19,7,5,22,19
rinses,4,3.85366,41,25,10,7,26,25
rioted,4,3.64384,73,40,7,21,47,39
rioter,4,3.7,40,22,6,7,25,22
ripely,4,3.64444,45,23,6,10,29,23
ripens,4,3.94667,75,50,21,14,48,50
ripest,4,3.96,100,71,25,29,64,68
ripoff,4,3.27778,18,5,0,6,11,5
ripply,4,3.41667,12,4,1,2,6,4
ripsaw,4,3.64062,64,34,7,15,45,34
rivage,4,3.64516,62,33,7,13,33,31
riving,4,3.66667,9,5,1,1,6,5
riyals,4,3.75362,69,41,11,12,41,41
roadie,4,3.63158,76,37,11,19,52,33
roamer,4,3.56522,46,22,4,11,34,21
roarer,4,3.47368,19,7,2,7,17,7
robalo,4,3.65217,46,23,7,6,26,23
roband,4,3.70886,79,41,15,20,58,38
robbin,4,3.5,34,14,3,12,21,13
robing,4,3.57377,61,29,6,14,38,27
robomb,4,3.65217,23,13,2,7,19,12
rochet,4,3.7619,63,34,14,11,37,33
rococo,4,3.28571,7,2,0,0,7,2
rodeos,4,3.75,48,28,8,8,30,26
roiled,4,3.68831,77,44,9,17,46,42
romaic,4,3.79452,73,43,15,13,52,43
romany,4,3.64,75,38,10,17,58,36
romeos,4,3.80851,47,28,10,9,32,25
romish,4,3.34211,38,12,1,6,25,12
romped,4,3.74242,66,38,11,13,44,37
romper,4,3.78947,38,22,8,8,23,21
rondel,4,3.66176,68,37,8,18,48,34
rondos,4,3.89189,37,25,8,8,23,23
roofer,4,3.41176,17,6,1,3,10,6
rooked,4,3.625,32,18,2,4,18,17
roomed,4,3.72917,48,29,6,11,35,26
roomer,4,3.66667,21,11,3,5,16,9
roosts,4,3.91304,23,16,5,6,16,15
rooter,4,3.6,20,9,3,4,14,9
ropers,4,3.80851,47,29,9,7,29,29
ropier,4,3.67647,34,17,6,9,20,17
roping,4,3.6,50,25,5,12,30,25
rosier,4,3.675,40,22,5,6,22,22
rosily,4,3.60526,38,19,4,6,19,19
rosins,4,3.57576,33,16,3,12,24,16
rosiny,4,3.53488,43,18,5,10,26,18
rostra,4,3.73469,49,30,6,7,37,28
rotgut,4,3.55556,36,17,3,5,23,17
rotter,4,3.82609,23,13,6,2,15,13
rotund,4,3.56897,58,29,4,17,37,27
rouged,4,3.64384,73,38,9,15,40,38
rouges,4,3.74026,77,43,14,12,46,41
roughs,4,3.66667,51,28,6,8,29,26
rounce,4,3.62,50,26,5,12,32,25
roused,4,3.67059,85,48,9,17,50,45
rouser,4,3.65116,43,23,5,9,28,22
rouses,4,3.78182,55,32,11,13,38,31
rousts,4,3.88235,51,32,13,8,32,31
rowels,4,3.84507,71,43,17,16,43,40
rowena,4,3.53247,77,35,6,24,52,34
rubati,4,3.56338,71,33,7,8,39,33
rubato,4,3.575,80,38,8,15,52,37
rubbly,4,3.85714,14,9,3,1,10,9
rubier,4,3.65517,29,16,3,0,14,16
ruddle,4,3.64706,34,17,5,8,17,17
rudest,4,3.79104,67,40,13,12,39,37
rueful,4,3.34783,23,7,1,3,11,7
ruffed,4,3.48,25,11,1,6,13,11
ruffly,4,3.54545,11,5,1,2,6,5
rufous,4,3.43478,23,8,2,5,16,7
rugger,4,3.57895,19,8,3,3,9,8
rugose,4,3.74026,77,43,14,12,46,41
rumbas,4,3.62857,70,34,10,13,40,34
rumbly,4,3.70588,17,8,4,1,10,8
rummer,4,3.3125,16,4,1,1,9,4
rumple,4,3.56818,44,22,3,4,24,22
rumply,4,3.61905,21,9,4,1,11,9
rumpus,4,3.48148,27,11,2,3,17,11
rundle,4,3.74545,55,31,10,12,26,30
runlet,4,3.57778,45,21,5,9,26,20
runnel,4,3.35,20,7,0,2,10,7
rupiah,4,3.5,48,21,3,7,20,20
russet,4,3.86792,53,32,14,9,33,30
rutile,4,3.68852,61,32,10,8,33,32
rutted,4,3.57692,26,12,3,4,15,12
ryukyu,4,3.4,5,1,1,0,2,1
